F
3.740005211441158224e-03
3.720573764722239982e-03
3.474777921476360134e-03
3.770346019714639150e-03
1.987780778653458740e-03
2.961733661948383507e-03
3.196806820262425644e-03
3.740302194871271933e-03
3.652008763244996709e-03
4.414842459171522404e-03
1.746841475703011116e-03
3.518518414155588723e-03
2.501203729100863037e-03
2.764768070409091231e-03
6.899643212995364844e-03
9.840168038711365542e-03
2.540921510509874630e-03
3.583659214420984764e-03
4.485290498204219482e-03
3.143553983534739648e-03
4.435539158738572262e-03
1.492176948906641853e-03
6.160624379474733715e-03
3.638659432339114846e-03
2.182170617554863353e-03
2.865253533951436782e-03
3.723344547289269852e-03
4.465567178707025020e-03
3.334619079788403787e-03
3.738748852566275462e-03
3.928281003657664930e-03
2.334512684876623688e-03
3.171480773706609156e-03
6.913328385892862638e-03
1.563767899495071070e-02
4.443782113032117807e-03
3.136957545066944818e-03
3.738519007732570270e-03
3.280499018341504619e-03
3.136063324967731242e-03
1.490269674644898335e-03
4.488615808820472890e-03
3.150272868882792072e-03
3.292124962337419393e-03
2.023292297727994054e-03
2.146743000125958707e-03
1.999844358984741860e-03
1.808141941131041677e-03
3.487074634750873120e-03
3.142459299350967850e-03
3.846750800112989661e-03
2.074684386078835385e-03
2.172216752364654335e-03
3.155694431047693753e-03
3.658554877209776665e-03
8.598149862623034878e-03
3.738127729617546011e-03
4.239726629515979360e-03
4.489658051426257020e-03
1.059006826370300323e-02
4.457505611382459043e-03
4.265566061613029931e-03
3.178339606349845411e-03
1.998674523133426532e-03
3.661841487352408310e-03
2.000043609302432687e-03
4.014614463498668816e-03
4.399647744069588515e-03
4.135829592426460040e-03
3.568388760269622460e-03
1.688968809728170692e-03
3.735968220078010604e-03
4.182907615550909321e-03
4.364085980507522583e-03
1.199859857135686901e-02
3.410085876289332529e-03
6.048974857322439100e-03
3.740168019425221726e-03
6.737536471621063082e-03
4.487927822667044792e-03
4.183849671883282419e-03
3.650918534932262073e-03
3.714169858538018260e-03
4.440492184977244336e-03
4.350554008690740368e-03
4.095946440898360838e-03
6.683922858289951391e-03
3.001081097969238252e-03
4.405784824854520020e-03
3.382936585000525902e-03
4.416891103552889400e-03
2.271728564647646550e-03
3.718969427056697651e-03
4.322830413600905856e-03
3.474378557452608134e-03
4.418739534552220717e-03
2.157900118538474965e-03
4.345943020707327027e-03
4.236603446531885496e-03
3.185493698183828638e-03
1.813846506465298771e-03
3.610650700924990762e-03
3.925305592731997625e-03
6.968809910142951744e-03
3.111492108564560110e-03
3.145222080616088059e-03
2.236309967034005516e-03
4.486108147208183947e-03
4.327314373512876518e-03
3.724667098253320058e-03
3.502967055188225143e-03
2.211079442306464801e-03
3.148727671073843232e-03
1.309067005671284839e-02
3.134471902580316695e-03
3.462482681801456238e-03
1.856757141325954957e-02
1.001123488859205143e-02
2.059101209542555863e-03
1.496416890188811966e-03
3.770951744537413743e-03
1.488487468705641283e-03
6.768623922165526753e-03
1.965040456054568171e-03
4.277287408108004264e-03
3.675714686921560496e-03
4.411668978437679502e-03
3.599888421955691614e-03
3.868385892671242707e-03
4.477719882189572058e-03
3.409200944372860545e-03
2.038381639701033598e-03
5.165199757572462753e-03
2.653912892394744497e-03
1.170944271796368202e-02
3.484684305402141555e-03
3.591301501021765177e-03
3.700951611247596442e-03
4.198793073176367886e-03
3.706587708118896755e-03
2.133885442409239313e-03
1.021334004459392361e-02
3.488995674288907639e-03
3.720177268798173682e-03
1.600907982734116461e-03
3.289128245089424554e-03
3.176264791440396550e-03
3.505394275032561180e-03
3.964771923062852463e-03
3.203018977811491683e-03
3.395838491123940976e-03
2.663798240628014249e-03
3.664398592871363682e-03
3.161450589502734498e-03
3.135795205924280914e-03
1.599666334388762101e-02
3.452609716932329622e-03
3.439174433751370462e-03
2.332329504407391028e-03
2.204420589300668930e-03
3.192817062022068175e-03
2.010423629232264715e-03
1.198947432099744734e-02
2.829204387046537709e-03
2.600305535690970119e-03
1.189887173321948523e-02
4.035185514355598205e-03
2.783414555647728897e-03
3.559464504838150047e-03
3.127439563909958312e-03
2.485738508609627428e-03
1.650000938335511452e-02
4.472168250553596423e-03
1.028989226201849211e-02
4.260455440034160816e-03
3.362044573389734795e-03
1.707426373239338130e-02
3.069677029701010570e-03
3.779658566903511090e-03
4.283125928063652443e-03
2.193043681751865454e-03
3.151026928057337924e-03
2.295957290159423344e-03
3.503005286649047388e-03
3.602152744173338795e-03
3.344747195162111209e-03
2.486041704439723599e-03
4.483021802547317025e-03
3.939101952614726225e-03
4.701073550090788949e-03
3.337727659596550524e-03
3.389972304652834421e-03
2.049170271761127388e-03
6.723129266563075863e-03
3.367499332762299846e-03
3.217514598866729088e-03
4.230651739012636879e-03
4.347139825967291822e-03
3.346781404375683174e-03
1.504612957269859308e-03
2.103650613574733000e-03
2.488515139301403917e-03
3.620410286505454898e-03
2.287332216763627874e-03
1.848593406129983097e-03
3.149615783362652230e-03
3.763427156162844119e-03
4.352975681199998566e-03
3.675686121160716500e-03
4.225166792916868266e-03
3.254013249945503141e-03
3.143401788424727075e-03
2.334070648360239350e-03
3.919194022435243743e-03
3.097356671094704441e-03
2.689215836425729901e-03
4.469673164989345499e-03
3.878955834599762467e-03
3.383263229115202574e-03
4.530647335092564433e-03
5.432856339649625062e-03
9.797675771408248524e-03
3.667867468499372546e-03
2.162401718162611838e-03
3.659041158744166713e-03
2.723417804753398581e-03
3.320817317760013394e-03
3.241701286150214679e-03
3.715981417139515349e-03
3.383164016714275066e-03
4.486801519434269366e-03
4.348386917032590580e-03
1.820115299123723808e-03
7.449793380666725265e-03
3.319761481563381252e-03
3.539690051835401273e-03
3.240171281827956395e-03
3.044205691039737066e-03
3.737276675629886118e-03
2.037998426434531416e-03
4.488208370300047177e-03
3.028311602051149930e-03
3.729616630924244541e-03
3.577558384203839096e-03
3.231396385824077643e-03
3.576638771372801610e-03
3.792105291926343383e-03
2.059889970533275785e-03
2.034339675719476059e-03
3.560287092659359873e-03
3.583627046994456757e-03
3.551037991720204165e-03
2.043755990831512288e-03
2.786082546742773506e-03
1.998477917976808089e-03
3.313042341266050125e-03
1.489386529504905078e-03
3.712364078701267840e-03
2.467602468297354183e-03
1.499689338852609180e-03
5.208285589020816495e-03
1.516938039184486395e-03
2.050236021761693995e-03
3.167804719454165273e-03
3.383323295149919842e-03
2.001916265995825044e-03
3.223770377911813322e-03
3.246072213310952689e-03
3.304681145126977561e-03
