F
1.750135092403510293e-03
3.743822401301218766e-03
3.510088844974090013e-03
3.693681272617523048e-03
3.778412129984458183e-03
3.237929774043162533e-03
3.686707636058976761e-03
4.518616060659848277e-03
4.458516070063671920e-03
4.327794360572150521e-03
1.687366343632012641e-02
4.346583923077278026e-03
1.595723694937661516e-03
4.157249350108449190e-03
3.534716804265850779e-03
4.372907890471697777e-03
6.884763439108985625e-03
4.351196527362954404e-03
2.445658954752120105e-03
1.091067265358778952e-02
4.024843074620689139e-03
1.207782061201310465e-02
3.390192678992158277e-03
2.382210866500995578e-03
3.058720676862454989e-03
3.583305434514800179e-03
3.258425503060542999e-03
3.273970858035607154e-03
2.009376684270629525e-03
8.508436172226810368e-03
2.056824857138304409e-03
2.164816979430468115e-03
1.542711029998196414e-03
4.482512452337676992e-03
1.580233065850284108e-03
4.904925358738147778e-03
4.816779007413363525e-03
2.581085869178427038e-03
1.518521657571910658e-03
2.032160635389372930e-03
3.535701499808887455e-03
2.453900253782929312e-03
4.405454355605153451e-03
4.489316112914731524e-03
1.492163794000728790e-03
3.902552735731241226e-03
1.964659638300727922e-03
2.958286997800482938e-03
3.177197294711980174e-03
1.582763530076740583e-03
4.426287966673041196e-03
3.608687689899935103e-03
3.598337054495476771e-03
1.455052010778129512e-02
3.598728432011007519e-03
3.136739768824456289e-03
4.156227637293504612e-03
5.829705693670417244e-03
4.457378567158979191e-03
2.680674196884379537e-03
3.536443792511140272e-03
3.201303638161926476e-03
4.463387881358819344e-03
3.871746177607224195e-03
2.415711814618870697e-03
1.229158193593440571e-02
3.599489058732999354e-03
3.687473905704495049e-03
3.831315533942326185e-03
3.654143693442877660e-03
3.178731055677013959e-03
1.837759507222575797e-03
3.622164816508221044e-03
1.506666457933027690e-03
3.169737177941884913e-03
1.680288413733932147e-03
1.158717593720322292e-02
3.342710091556365393e-03
4.082996693086584847e-03
1.488477251747908096e-03
3.718102964284264022e-03
2.052540740041027423e-03
2.025956285970915548e-03
2.928335052878818737e-03
3.441752162286674296e-03
3.717704237079707923e-03
3.245616778977240130e-03
1.128267380892758465e-02
1.849755964308214462e-03
3.319147796060888805e-03
2.822458337044935275e-03
1.189201108253178790e-02
2.135893085298718862e-03
2.044952783941823404e-03
3.366992533283522451e-03
2.033801438524599457e-03
3.858672288733905765e-03
3.738768657236420621e-03
1.284135741453003993e-02
3.355297439527187790e-03
2.716090907283370826e-03
2.808637285555009872e-03
3.699742500683104139e-03
3.423159181917459232e-03
2.951009644463413288e-03
3.711714571942282669e-03
3.740483770599607304e-03
3.069547910069558502e-03
1.947417716862021248e-03
3.734120012555828833e-03
1.525193392004392696e-03
5.942161999269034330e-03
3.565380074745104575e-03
1.493404646098791264e-03
3.941865246224782876e-03
3.253955542613045857e-03
2.894887762325203465e-03
4.195575145521966004e-03
2.427952859370039254e-03
1.491223987311537501e-03
4.195663231409535281e-03
3.364153664701922779e-03
9.166744598796927948e-03
3.621877314867990097e-03
3.221062054161268149e-03
3.205996588338485154e-03
3.474477518874403634e-03
3.722019811732355833e-03
