delta
6.184676607302231786e-04
-3.466481368167052390e-03
1.137462061729273277e-03
8.712402116005407053e-04
-2.571057313792641467e-03
-4.836603240808447918e-03
-3.883749614658514333e-03
2.280097099031432387e-03
-3.794879587086379970e-04
-8.532021100365240625e-05
-2.396660121164024670e-03
-3.913737403184282325e-04
-2.250360007769450416e-04
1.681593454612505083e-04
9.421601794011324235e-05
-7.839264234688985127e-04
-9.205334883963597762e-04
-5.084811954865569271e-04
-2.510156924856179420e-03
7.725853904296912933e-04
2.213703233076054142e-03
1.234090616882763808e-03
1.652825098894618642e-04
-2.385356846534134840e-05
-8.734769692812475062e-05
7.491059647950794580e-04
-7.458451114479551112e-04
-4.735821549357788402e-04
-9.228274727622633438e-04
-4.985544787329730882e-04
-1.483367053444875671e-03
2.929350565609735967e-04
7.433952555603720114e-04
6.394675677643877048e-05
-4.198320029834366057e-03
-1.181527648250450205e-03
-5.332252637145970531e-04
6.498051875108518333e-04
-2.538825866426385803e-04
8.092259937936261728e-04
5.633301089564511904e-04
-1.551814795736847392e-03
-2.710977256580102916e-03
9.311526770017228890e-04
-3.397205094288705679e-03
-1.452303349447124723e-03
-9.412773867786732376e-04
-2.134959203885222583e-03
-2.182791113329743491e-03
-5.622842617552180041e-04
-1.499946616962171341e-04
-6.072122228209068939e-03
-7.720396740156015771e-05
-6.771756687972509993e-04
-2.193535209871278271e-03
2.460166977013933474e-04
-4.203078134782118475e-03
2.947086979488576421e-04
-7.562004329679114457e-05
-1.207655373604274223e-03
-4.061137537141548291e-04
-1.126201305942362224e-03
1.100576988835823364e-03
-2.030857263282122727e-03
-6.442396783039092524e-04
-3.028262008465283477e-03
-2.455097858036328889e-03
2.762357111308580307e-04
8.015398317001133860e-04
-3.591615689357950756e-03
-1.315654950641277805e-03
-4.766810645432007117e-03
-1.119242733524772934e-03
-9.722359230954504515e-04
-2.195743670276608956e-03
-2.876352791649413113e-03
-3.841415688420126394e-03
-1.669992337291609490e-03
4.678240046068053736e-04
-1.498094785578799710e-04
-5.513750575692019407e-05
-1.888892210331682498e-04
7.626938498065151395e-04
-6.510074511157111889e-04
-2.020912264372161891e-03
-3.943139366153430945e-04
-4.310026573942362174e-03
