delta
-2.041511231988728768e-03
1.017291069208255475e-03
-2.047178512976721189e-03
1.924937799328415786e-03
-2.604350292949606047e-04
6.886689589796624175e-04
1.485339243478160719e-04
1.882519824630698123e-04
1.033918041529584964e-04
-1.302750996733878465e-03
2.141264374799773231e-04
-1.001041504148082262e-03
-4.335359896182830637e-03
1.142690721181456159e-03
1.111753837033743091e-04
-2.875701542460727417e-03
-3.966632301828529284e-04
1.288916111088187670e-03
-2.898091952085464929e-03
5.303295549140018585e-04
8.994701925230155206e-04
-1.014456029008011006e-03
1.452891357114561004e-03
7.613446887897831923e-04
-4.764243188485283408e-03
-1.887057051877842227e-03
-5.623203939973032799e-03
-2.312844332606288963e-03
-1.371907733899415316e-03
-6.246768791543936064e-04
-1.627870741582736203e-03
1.279725800031939788e-03
2.690831873761211144e-04
1.698155937950886684e-03
6.020432674244964154e-04
-2.870864131824984403e-03
4.297716987405672670e-04
6.690770707328439707e-04
8.098199604575900129e-04
-1.850275419108774562e-03
-6.692043280724753939e-04
-6.601913696340146187e-03
2.531250910649560722e-04
-8.783770052738018314e-05
8.589281947240640352e-04
-8.617711195419384138e-04
8.579304716206460945e-04
1.105239273305455152e-05
1.237271898686021724e-03
1.688774017489963778e-03
-5.882503025263377192e-03
2.043775614128589841e-03
9.659227017807776134e-04
-1.847950348159413522e-03
-3.353525322355884169e-03
-7.962758883786686856e-05
2.051227013868801591e-03
-4.213594762887651682e-03
-1.602629837542457209e-03
-1.865788240595981458e-03
6.434704944537810237e-04
1.516870381495465233e-04
-4.497629936255294163e-03
-3.295148636443383152e-03
-4.942852079858889433e-04
-1.679471412559827318e-03
4.158877692190636466e-04
3.201234440340482027e-04
6.362687251509354476e-04
8.304155486396635772e-04
-2.719790299979314100e-03
1.261686154438424975e-04
-3.947500339775819080e-03
-9.579080994766994380e-05
6.766257792188494187e-04
-1.961171641348642756e-04
-1.861978722027824492e-03
-1.973374645012342544e-03
1.143774246425326938e-03
5.163691641562140420e-04
1.496681312709873760e-03
-7.741568344181454925e-04
1.449514816127112343e-03
-3.124764328506315935e-04
-2.008844695329640301e-03
1.344826597336556224e-03
-1.843744088360636324e-03
-2.467125511835256604e-03
-3.672974976100982451e-03
-4.792719756849464908e-04
1.696777970990651606e-03
-2.571811618934220951e-03
1.359443539102788562e-03
8.727533106335831842e-04
-2.516737020965669099e-03
1.429092311773930320e-03
-4.394195008695415093e-03
1.080210444205460243e-03
-3.755139513144961205e-03
-1.747643801112915051e-03
-2.921117423151559783e-03
8.737189464402331501e-04
6.278449887461689388e-04
1.516469857411897014e-04
1.560084315946950670e-03
1.484728014613159036e-04
-2.325060240796256899e-04
1.635906056947098418e-03
-2.486574679686470810e-03
-2.011354791045974737e-03
-2.188370306882180937e-03
-1.389130448060855267e-03
1.041375803559427965e-04
-1.259967806605911695e-03
1.482344431971531051e-03
5.167472537477269499e-04
-4.046124785452822259e-04
-1.745835357586882682e-03
6.300861459071971024e-04
-4.873493500092318693e-03
-2.581079886334277686e-03
4.064409393342268751e-04
-1.052282047406375353e-03
-1.491276270172463324e-03
-8.020872100790094657e-04
3.246952318931545342e-04
2.630669980640788709e-04
2.492943020018942451e-05
-2.582390028519443263e-03
5.841290609133240443e-04
-8.930601489787778728e-04
-1.454978677396055482e-03
-3.731765503628599063e-03
5.336747613432562751e-04
6.760212826648505759e-04
-3.485299821035505504e-03
-6.808588076887055716e-03
-3.068629126360156948e-03
-2.679246994346615608e-03
1.263831239946491694e-03
7.598743475036381792e-04
-6.104905404653752227e-03
-4.422148566494451920e-03
5.210000001793160676e-04
-3.944344655288269628e-03
-4.635842934306815661e-04
2.056550992640210785e-03
-2.087584749703613773e-04
-2.436571417022111944e-03
-3.571286669017236480e-03
-1.802673336115971289e-03
-3.589822788650479557e-04
2.406937083329844921e-04
1.363892033078115346e-03
9.907223059566255732e-04
-3.247992539289151423e-03
1.307524742075858457e-03
-4.072634766716386884e-03
-3.154179075801387313e-03
3.865340214371288286e-04
-1.252500434783801117e-03
8.165827945107858796e-04
2.169285130475279036e-04
-5.660844136445312459e-03
-2.328846944332523504e-03
1.319615231455014120e-03
-3.047444258262723121e-03
5.518533940815923810e-04
-2.402443424563628378e-03
7.959694505751035900e-04
1.241726047783112553e-04
-3.090517065705073851e-03
-3.143866546361917015e-03
-3.044791743284126773e-03
1.127598453053576697e-03
-1.583280282255438267e-03
-1.719749728090651372e-03
-1.595235430005170763e-03
1.393785946555082178e-03
-1.537914140531373899e-04
-7.739619805123348299e-04
-1.906874293303042469e-03
-2.952424696446671968e-03
-2.292624015014287607e-03
1.070153171140679005e-03
9.695255327474569605e-05
-4.429909140353425166e-03
-3.740760349772478868e-03
-9.665161630258879016e-05
2.920930832279752354e-04
-5.312319481597251036e-03
-4.338825799082894158e-05
4.417062278301948030e-04
-2.519209488885558457e-03
7.144446216104469866e-04
-1.287471782066339525e-03
-2.487159286061470156e-03
9.587692330197747489e-04
-1.795818199028471895e-03
2.725411070661415479e-04
-3.674149191362276537e-03
6.134264383473149668e-04
3.132629240773471095e-04
-4.507809299490578812e-03
6.873752709371915709e-04
-1.047613011511294712e-03
9.428099708619050489e-04
-4.944852792560132989e-04
9.173381271445552650e-04
-2.853805348377405973e-03
1.670786408964902313e-05
-2.268388969713700919e-03
-2.586715818230732582e-03
-7.647892732861901041e-04
1.035143469201277094e-03
-9.447121174910039091e-04
-4.040523611782458752e-03
-2.198524817330737256e-03
-1.785018501015720859e-03
-3.264436376821141898e-03
-4.765664601797454068e-03
-3.494722609862381535e-03
-3.260389290841993973e-03
-2.744837374020136882e-03
1.074391665980909587e-03
-2.777646679022609776e-03
9.754063715876613080e-04
-6.254873135165923796e-03
9.084642200976832376e-04
-4.904579774287695648e-04
2.184345037367764291e-05
-3.671562829151029045e-04
-1.154279435474586538e-03
-9.189043368613525158e-04
-1.286785669700811442e-03
1.284843922260712167e-03
-5.908801642632163613e-03
6.789895899219883886e-04
1.009195942335646312e-04
1.349431130492100960e-03
-1.450597499726616509e-03
8.248396672284170027e-04
4.130011048381850881e-04
-3.195484797991422678e-03
-1.733645873777922217e-03
7.205812671946995032e-04
4.972017450680966955e-04
-8.012751802402449854e-04
1.136940858814438965e-03
-1.789180908505172809e-03
-1.242217139071296250e-03
-2.998071072134233855e-04
-2.912431402124914578e-03
-4.166819348329784713e-03
-7.602572919352292144e-04
-8.069709704117296583e-04
-3.123663912974011109e-03
-1.134969026125309637e-02
-2.968988021545868484e-03
-4.480036087507469761e-03
-6.514002645257983837e-03
-1.174232807154803595e-03
-4.776946802012428488e-03
-1.520516612037826421e-03
-2.477697950206628284e-03
-4.752249164959558439e-04
-1.383238249652713175e-03
-2.776481429535532057e-03
1.565163666000976865e-03
-7.668439045850454494e-04
3.036814941144298547e-04
7.319661315937937146e-04
1.823227848555140560e-04
-1.922407614437679881e-03
4.930644685401208531e-04
2.111802685856636593e-05
4.215023299015596063e-04
-8.040838864993300316e-04
-3.038543883497451734e-03
1.194466815334310414e-03
1.734205917795535266e-03
7.887277959172412929e-05
-3.074129942354433733e-03
1.700377614024793779e-03
-1.840428311041015716e-03
2.676506522576437572e-04
-4.125321545619027759e-03
-1.107915897851215420e-04
-5.861292752221564919e-04
-3.269194031070125211e-03
4.788333229793232055e-04
1.252604736514134664e-03
-6.430477635379518511e-03
-2.753320255341266867e-03
-1.407958918733570944e-03
-1.831559428115651618e-03
-2.416084765757496242e-03
-1.313073241239800105e-04
-1.025815520979814210e-02
-1.172396939195079375e-03
-1.520650767899111178e-03
-5.426480045256762766e-03
-7.987091394689076543e-04
4.468341733613895458e-04
-2.774714033781297811e-03
-9.394912868705217570e-05
-1.578132840428066381e-04
7.009224313347366814e-04
-4.441857174869602424e-04
1.532199442237422611e-03
-1.632028630181134700e-03
-2.016571160032607380e-03
8.959630411591971988e-04
1.193762684028562213e-03
-2.851117029236855142e-04
7.367689861626050855e-04
-2.729086317073687110e-03
-2.652087557176103453e-03
-6.753266026580535255e-04
-2.638227367873383165e-04
-1.997800311678742807e-03
-1.944261273643222744e-03
-3.188865819257761820e-03
-2.645956726278828833e-03
1.114658530649999344e-03
-2.612951360086501491e-03
1.256761419543014815e-03
-1.193426170655493434e-04
-2.225694219372639695e-03
-7.091357780429817189e-05
-1.640502671326325539e-03
8.562867412397612418e-05
-2.455408646389893937e-03
5.525043493928966619e-04
1.104198516456055901e-03
-3.802464432734533077e-04
-2.289492040324335627e-03
1.004536886519552530e-03
-4.463665648620374765e-03
-8.769013536624397460e-04
6.514327567693191596e-04
-1.228634293952118710e-04
-2.533301964588547447e-03
-5.927795055537394588e-03
-6.082499927857669929e-03
4.428480503342742641e-04
-1.428571492011489067e-03
-3.537140368399957924e-03
-1.883363100639655558e-03
-2.574185526775107143e-03
-1.627682897730805362e-03
-4.131704816811286753e-05
-2.842883493345415777e-03
-7.390275505886033662e-05
1.329089004451148312e-03
-3.462521467991600856e-04
-1.468287585639360281e-04
-5.681987658663390645e-03
1.199831786398018914e-03
-2.108090342450217886e-03
-1.708478028957882569e-03
1.547901340344854911e-03
7.115467134503376204e-04
7.677472359870421295e-04
1.378926087004411641e-03
-2.303481920430065083e-03
-1.471066615137776477e-03
7.674176976839653438e-04
-5.049875492347376954e-03
4.843142625419838789e-04
-2.072480064735738280e-03
-3.042488590038872238e-03
1.576430546443759358e-03
-9.714516367030250673e-04
-2.248017697835818368e-03
8.921575169963119481e-04
7.587821479497204548e-04
1.648911818796541231e-04
7.353201164869235416e-04
9.059336682842493785e-04
-4.826303534779955774e-04
-4.726427278979133256e-03
1.600314343383605871e-03
-7.121700745507553057e-05
-1.743764717843230031e-03
1.076753832449777034e-03
-1.064203062360021771e-03
-1.675020870481241442e-04
5.578001083909818513e-04
1.788328754615857051e-03
1.555991056508763872e-03
-1.959421151339450339e-03
-3.063607250562297782e-03
-7.317884908311249109e-05
-5.241101877800099715e-03
-1.759296281626054979e-03
-1.007542344877938515e-04
-9.506232583446396975e-03
9.757929011592303111e-04
-1.853651603863286194e-03
-3.536374820775020655e-04
-3.709026311937242888e-04
4.260728344619999018e-05
-1.853436999777176601e-03
-3.299101029657367738e-03
-1.912240266410911074e-03
4.919735850081452663e-04
